ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2019.0,10,HUÁNUCO,10,LAURICOCHA,01,JESUS,10316,00033,6,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,TERCIO,20,25.0,0.0,000,, ,,,8.0,000,0.0,000, 
2019.0,10,HUÁNUCO,10,LAURICOCHA,01,JESUS,10316,00040,7,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,RASTROJO DE PAPA,4130.0,1.0,000,TERCIO,20,10.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,10,HUÁNUCO,10,LAURICOCHA,01,JESUS,10316,00047,8,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20,30.0,0.0,000,, ,,,0.0,000,10.0,000, 
2019.0,10,HUÁNUCO,10,LAURICOCHA,01,JESUS,10316,00047,8,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,AVENA GRANO,2102.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,10.0,000,TERCIO,20,30.0,0.0,000,, ,,,0.0,000,10.0,000, 
2019.0,10,HUÁNUCO,10,LAURICOCHA,01,JESUS,10316,00065,10,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,7.0,000,TERCIO,20,25.0,0.0,000,, ,,,0.0,000,7.0,000, 
2019.0,10,HUÁNUCO,10,LAURICOCHA,01,JESUS,10316,00076,11,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,TERCIO,20,15.0,0.0,000,, ,,,6.0,000,0.0,000, 
2019.0,10,HUÁNUCO,10,LAURICOCHA,01,JESUS,10316,00078,12,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,TERCIO,20,20.0,0.0,000,, ,,,0.0,000,8.0,000, 
2019.0,10,HUÁNUCO,10,LAURICOCHA,01,JESUS,10316,00083,13,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,TERCIO,20,15.0,0.0,000,, ,,,4.0,000,0.0,000, 
2019.0,10,HUÁNUCO,10,LAURICOCHA,01,JESUS,10316,00083,13,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA GRANO SECO,2505.0,RASTROJO DE HABAS,4135.0,3.0,000,TERCIO,20,15.0,0.0,000,, ,,,0.0,000,3.0,000, 
2019.0,10,HUÁNUCO,02,AMBO,05,HUACAR,10368,00016,2,,Completa,Sierra,Sierra Centro,81.82146248812916,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,72.0,000,KILO,12,1.0,0.0,000,, ,,,0.0,000,72.0,000, 
2019.0,10,HUÁNUCO,02,AMBO,05,HUACAR,10368,00055,6,,Completa,Sierra,Sierra Centro,81.82146248812916,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,120.0,000,KILO,12,1.0,0.0,000,, ,,,120.0,000,0.0,000, 
2019.0,10,HUÁNUCO,02,AMBO,05,HUACAR,10368,00071,7,,Completa,Sierra,Sierra Centro,81.82146248812916,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,150.0,000,KILO,12,1.0,0.0,000,, ,,,150.0,000,0.0,000, 
2019.0,10,HUÁNUCO,02,AMBO,05,HUACAR,10368,00077,8,,Completa,Sierra,Sierra Centro,81.82146248812916,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,300.0,000,KILO,12,1.0,0.0,000,, ,,,0.0,000,300.0,000, 
2019.0,10,HUÁNUCO,02,AMBO,05,HUACAR,10368,00086,9,,Completa,Sierra,Sierra Centro,81.82146248812916,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,KILO,12,1.0,0.0,000,, ,,,0.0,000,200.0,000, 
2019.0,10,HUÁNUCO,02,AMBO,05,HUACAR,10368,00094,10,,Completa,Sierra,Sierra Centro,81.82146248812916,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,300.0,000,KILO,12,1.0,0.0,000,, ,,,0.0,000,300.0,000, 
2019.0,10,HUÁNUCO,02,AMBO,05,HUACAR,10368,00108,11,,Completa,Sierra,Sierra Centro,81.82146248812916,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,200.0,000,KILO,12,1.0,0.0,000,, ,,,200.0,000,0.0,000, 
2019.0,10,HUÁNUCO,02,AMBO,05,HUACAR,10368,00131,14,,Completa,Sierra,Sierra Centro,81.82146248812916,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,70.0,000,KILO,12,1.0,0.0,000,, ,,,70.0,000,0.0,000, 
2019.0,10,HUÁNUCO,02,AMBO,06,SAN FRANCISCO,10382,00020,5,,Completa,Sierra,Sierra Centro,81.82146248812917,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,40.0,000,KILO,12,1.0,0.0,000,, ,,,40.0,000,0.0,000, 
2019.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10500,00149,14,,Completa,Selva,Selva,23.083333333333336,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,100.0,000,KILO,12,1.0,0.0,000,, ,,,100.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,05,SAN PEDRO DE PILLAO,10605,00087,9,,Completa,Sierra,Sierra Centro,22.96190476190476,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,1.0,000,TONELADA,22,1000.0,1.0,000,300.0,00,300.0,0.3,0.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,10630,00002,1,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,MANTADA,15,7.0,0.0,000,, ,,,5.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,10630,00010,3,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,MANTADA,15,8.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,10630,00024,4,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,MANTADA,15,8.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,10630,00057,7,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,MANTADA,15,10.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,10630,00079,9,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,MANTADA,15,10.0,0.0,000,, ,,,20.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,10630,00096,11,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,MANTADA,15,10.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,10630,00126,13,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,MANTADA,15,8.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10638,00011,2,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,MANTADA,15,12.0,0.0,000,, ,,,100.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10638,00013,3,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,MANTADA,15,8.0,0.0,000,, ,,,100.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10638,00022,4,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,100.0,000,MANTADA,15,15.0,0.0,000,, ,,,20.0,000,80.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10638,00046,6,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,MANTADA,15,12.0,0.0,000,, ,,,20.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10642,00004,1,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,MANTADA,15,10.0,0.0,000,, ,,,20.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10642,00016,3,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,40.0,000,MANTADA,15,8.0,0.0,000,, ,,,40.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10642,00034,5,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,30.0,000,CARGA,09,20.0,0.0,000,, ,,,30.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10642,00078,9,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,MANTADA,15,12.0,0.0,000,, ,,,20.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10642,00084,11,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,MANTADA,15,12.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10642,00090,12,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,200.0,000,MANTADA,15,10.0,0.0,000,, ,,,200.0,000,0.0,000, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10642,00121,14,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,24.0,000,MANTADA,15,10.0,0.0,000,, ,,,12.0,000,12.0,000, 
2019.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10680,00035,6,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,KILO,12,1.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10682,00035,6,,Completa,Sierra,Sierra Centro,22.96190476190476,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,300.0,000,KILO,12,1.0,0.0,000,, ,,,300.0,000,0.0,000, 
2019.0,19,PASCO,03,OXAPAMPA,03,HUANCABAMBA,10855,00017,3,,Completa,Selva,Selva,45.385714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,10.0,000,MANTADA,15,8.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,19,PASCO,03,OXAPAMPA,03,HUANCABAMBA,10855,00070,9,,Completa,Selva,Selva,45.385714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ MORADO,2110.0,CHALA DE MAIZ,4105.0,5.0,000,MANTADA,15,8.0,0.0,000,, ,,,5.0,000,0.0,000, 
2019.0,19,PASCO,03,OXAPAMPA,03,HUANCABAMBA,10855,00093,12,,Completa,Selva,Selva,45.385714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,10.0,000,MANTADA,15,10.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,19,PASCO,03,OXAPAMPA,03,HUANCABAMBA,10859,00024,4,,Completa,Selva,Selva,45.385714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,5.0,000,MANTADA,15,8.0,0.0,000,, ,,,5.0,000,0.0,000, 
2019.0,19,PASCO,03,OXAPAMPA,03,HUANCABAMBA,10859,00031,6,,Completa,Selva,Selva,45.385714285714286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,10.0,000,MANTADA,15,10.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,19,PASCO,03,OXAPAMPA,02,CHONTABAMBA,10867,00174,13,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,CHALA DE MAIZ,4105.0,20.0,000,MANTADA,15,10.0,0.0,000,, ,,,10.0,000,10.0,000, 
2019.0,12,JUNÍN,07,TARMA,04,HUASAHUASI,10945,00121,11,,Completa,Sierra,Sierra Centro,90.61758241758243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,ATADO,02,5.0,50.0,000,0.0,50,25.0,0.1,0.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,04,HUASAHUASI,10945,00124,12,,Completa,Sierra,Sierra Centro,90.61758241758243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,50.0,000,ATADO,02,5.0,50.0,000,1.0,00,50.0,0.2,0.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,07,PALCAMAYO,10953,00034,4,,Completa,Sierra,Sierra Centro,90.61758241758243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,8.0,000,CARGA,09,15.0,0.0,000,, ,,,8.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,07,PALCAMAYO,10953,00058,6,,Completa,Sierra,Sierra Centro,90.61758241758243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,09,30.0,0.0,000,, ,,,0.0,000,5.0,000, 
2019.0,12,JUNÍN,07,TARMA,07,PALCAMAYO,10953,00060,8,,Completa,Sierra,Sierra Centro,90.61758241758243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,3.0,000,CARGA,09,50.0,0.0,000,, ,,,3.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,07,PALCAMAYO,10953,00093,10,,Completa,Sierra,Sierra Centro,90.61758241758243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,CARGA,09,30.0,0.0,000,, ,,,20.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,07,PALCAMAYO,10953,00102,11,,Completa,Sierra,Sierra Centro,90.61758241758243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,6.0,000,CARGA,09,35.0,0.0,000,, ,,,6.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,07,PALCAMAYO,10953,00121,14,,Completa,Sierra,Sierra Centro,90.61758241758243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,40.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,02,ACOBAMBA,10976,00007,1,,Completa,Sierra,Sierra Centro,98.16904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,4.0,000,CARGA,09,40.0,0.0,000,, ,,,4.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,02,ACOBAMBA,10976,00026,3,,Completa,Sierra,Sierra Centro,98.16904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,4.0,000,CARGA,09,20.0,0.0,000,, ,,,4.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,02,ACOBAMBA,10976,00083,8,,Completa,Sierra,Sierra Centro,98.16904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,60.0,000,CARGA,09,45.0,0.0,000,, ,,,0.0,000,60.0,000, 
2019.0,12,JUNÍN,07,TARMA,02,ACOBAMBA,10976,00084,9,,Completa,Sierra,Sierra Centro,98.16904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,8.0,000,CARGA,09,40.0,0.0,000,, ,,,8.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,02,ACOBAMBA,10976,00107,11,,Completa,Sierra,Sierra Centro,98.16904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,14.0,000,CARGA,09,60.0,0.0,000,, ,,,4.0,000,10.0,000, 
2019.0,12,JUNÍN,07,TARMA,02,ACOBAMBA,10976,00139,14,,Completa,Sierra,Sierra Centro,98.16904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,40.0,000,MANTADA,15,20.0,40.0,000,2.0,50,100.0,0.125,0.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,02,ACOBAMBA,10985,00021,3,,Completa,Sierra,Sierra Centro,84.14489795918367,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,15.0,000,CARGA,09,20.0,0.0,000,, ,,,15.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,02,ACOBAMBA,10985,00052,6,,Completa,Sierra,Sierra Centro,84.14489795918367,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,20.0,000,PAQUETE,45,5.0,0.0,000,, ,,,20.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,02,ACOBAMBA,10985,00110,12,,Completa,Sierra,Sierra Centro,84.14489795918367,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1.0,000,TONELADA,22,1000.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,02,ACOBAMBA,10985,00130,14,,Completa,Sierra,Sierra Centro,84.14489795918367,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,780.0,000,KILO,12,1.0,0.0,000,, ,,,780.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,01,TARMA,11007,00028,4,,Completa,Sierra,Sierra Centro,84.14489795918368,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,MANTADA,15,35.0,0.0,000,, ,,,4.0,000,0.0,000, 
2019.0,12,JUNÍN,07,TARMA,01,TARMA,11007,00070,8,,Completa,Sierra,Sierra Centro,84.14489795918368,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,1.0,000,CARGA,09,45.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,12,JUNÍN,04,JAUJA,03,APATA,11489,00002,1,,Completa,Sierra,Sierra Centro,90.61758241758243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ CHOCLO,2109.0,CHALA DE MAIZ,4105.0,5.0,000,CARGA,09,30.0,0.0,000,, ,,,5.0,000,0.0,000, 
2019.0,12,JUNÍN,04,JAUJA,03,APATA,11489,00066,12,,Completa,Sierra,Sierra Centro,90.61758241758243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,AVENA GRANO,2102.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,15.0,000,CARGA,09,25.0,0.0,000,, ,,,15.0,000,0.0,000, 
2019.0,12,JUNÍN,04,JAUJA,03,APATA,11489,00076,14,,Completa,Sierra,Sierra Centro,90.61758241758243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,10.0,000,CARGA,09,25.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,12,JUNÍN,04,JAUJA,03,APATA,11492,00002,1,,Completa,Sierra,Sierra Centro,84.14489795918368,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,CHALA DE MAIZ,4105.0,4.0,000,CARGA,09,80.0,0.0,000,, ,,,4.0,000,0.0,000, 
2019.0,12,JUNÍN,04,JAUJA,03,APATA,11492,00012,3,,Completa,Sierra,Sierra Centro,84.14489795918368,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,30.0,000,KILO,12,1.0,0.0,000,, ,,,30.0,000,0.0,000, 
