ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2019.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09879,00074,11,,Completa,Selva,Selva,201.83838383838383,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115.0,25.0,000,KILO,12,1.0,0.0,000,, ,,,25.0,000,0.0,000, 
2019.0,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09879,00074,11,,Completa,Selva,Selva,201.83838383838383,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,25.0,000,KILO,12,1.0,0.0,000,, ,,,25.0,000,0.0,000, 
2019.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09905,00011,1,,Completa,Selva,Selva,185.01851851851856,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,150.0,000,KILO,12,1.0,0.0,000,, ,,,150.0,000,0.0,000, 
2019.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09905,00035,4,,Completa,Selva,Selva,185.01851851851856,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,200.0,000,KILO,12,1.0,0.0,000,, ,,,200.0,000,0.0,000, 
2019.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09905,00081,10,,Completa,Selva,Selva,185.01851851851856,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,200.0,000,KILO,12,1.0,0.0,000,, ,,,200.0,000,0.0,000, 
2019.0,10,HUÁNUCO,09,PUERTO INCA,02,CODO DEL POZUZO,09905,00094,11,,Completa,Selva,Selva,185.01851851851856,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,450.0,000,KILO,12,1.0,0.0,000,, ,,,450.0,000,0.0,000, 
2019.0,10,HUÁNUCO,08,PACHITEA,02,CHAGLLA,09941,00010,1,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,CHICHA,4107.0,444.0,000,BALDE,03,18.0,0.0,000,, ,,,444.0,000,0.0,000, 
2019.0,10,HUÁNUCO,08,PACHITEA,02,CHAGLLA,09941,00010,1,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,YUCA,2620,ALMIDON DE YUCA,8888.0,266.0,000,KILO,12,1.0,0.0,000,, ,,,221.0,000,45.0,000, 
2019.0,10,HUÁNUCO,08,PACHITEA,02,CHAGLLA,09941,00043,5,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA AMARILLA,2611,TOCOSH,4136.0,4.0,000,ARROBA,01,11.5,0.0,000,, ,,,2.0,000,2.0,000, 
2019.0,10,HUÁNUCO,08,PACHITEA,02,CHAGLLA,09941,00067,9,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,50.0,000,KILO,12,1.0,0.0,000,, ,,,50.0,000,0.0,000, 
2019.0,10,HUÁNUCO,08,PACHITEA,02,CHAGLLA,09941,00085,10,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,67.0,000,KILO,12,1.0,0.0,000,, ,,,53.0,000,14.0,000, 
2019.0,10,HUÁNUCO,08,PACHITEA,01,PANAO,09973,00067,11,,Completa,Sierra,Sierra Centro,81.82146248812914,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,23.0,000,KILO,12,1.0,0.0,000,, ,,,23.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10007,00014,2,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA AMARILLA,2611,TOCOSH,4136.0,3.0,000,BALDE,03,20.0,0.0,000,, ,,,3.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10007,00061,8,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,TOCOSH DE MAIZ,8888.0,5.0,000,BALDE,03,10.0,0.0,000,, ,,,5.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10007,00092,12,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,9.0,000,BALDE,03,5.0,0.0,000,, ,,,9.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10008,00053,6,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,4.0,000,ARROBA,01,11.5,0.0,000,, ,,,4.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10008,00077,9,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,2.0,000,SACO,19,50.0,0.0,000,, ,,,2.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10008,00105,13,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,1.0,000,SACO,19,40.0,0.0,000,, ,,,1.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10024,00040,2,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,60.0,000,KILO,12,1.0,0.0,000,, ,,,40.0,000,20.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10024,00089,4,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,700.0,000,KILO,12,1.0,0.0,000,, ,,,420.0,000,280.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10024,00089,4,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612,TOCOSH,4136.0,117.0,000,KILO,12,1.0,0.0,000,, ,,,81.0,000,36.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10024,00166,7,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,30.0,000,KILO,12,1.0,0.0,000,, ,,,30.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10024,00184,8,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,60.0,000,KILO,12,1.0,0.0,000,, ,,,50.0,000,10.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10024,00220,10,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,45.0,000,KILO,12,1.0,0.0,000,, ,,,25.0,000,20.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10024,00263,12,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,60.0,000,KILO,12,1.0,0.0,000,, ,,,36.0,000,24.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10024,00290,13,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,30.0,000,KILO,12,1.0,0.0,000,, ,,,30.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10024,00292,14,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,30.0,000,KILO,12,1.0,0.0,000,, ,,,20.0,000,10.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10037,00005,1,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,4.0,000,KILO,12,1.0,0.0,000,, ,,,4.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10037,00056,3,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,OCA,2608,OCA SECA (CCAYA),4126.0,39.0,000,BALDE,03,20.0,39.0,000,50.0,00,1950.0,2.5,0.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10037,00056,3,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,"PAPA BLANCA, PAPA NATIVA","2612,2615",TOCOSH,4136.0,32.0,000,BALDE,03,20.0,32.0,000,35.0,00,1120.0,1.75,0.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10037,00108,5,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,565.0,000,KILO,12,1.0,0.0,000,, ,,,565.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10037,00108,5,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612,TOCOSH,4136.0,5.0,000,BALDE,03,20.0,5.0,000,35.0,00,175.0,1.75,0.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10037,00131,6,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,8.0,000,KILO,12,1.0,0.0,000,, ,,,8.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10037,00144,7,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,6.0,000,BALDE,03,20.0,6.0,000,120.0,00,720.0,6.0,0.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10037,00165,8,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,4.0,000,KILO,12,1.0,0.0,000,, ,,,4.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10037,00239,12,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,5.0,000,KILO,12,1.0,0.0,000,, ,,,5.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10037,00255,14,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,490.0,000,KILO,12,1.0,0.0,000,, ,,,490.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10037,00255,14,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,490.0,000,KILO,12,1.0,0.0,000,, ,,,490.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10037,00255,14,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,PAPA BLANCA,2612,TOCOSH,4136.0,4.0,000,BALDE,03,20.0,3.0,000,35.0,00,105.0,1.75,1.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10052,00049,5,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,8.0,000,KILO,12,1.0,0.0,000,, ,,,8.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10052,00061,6,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,75.0,000,KILO,12,1.0,0.0,000,, ,,,75.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10052,00079,8,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,80.0,000,KILO,12,1.0,0.0,000,, ,,,80.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10052,00091,10,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,80.0,000,KILO,12,1.0,0.0,000,, ,,,60.0,000,20.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10052,00104,11,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,105.0,000,KILO,12,1.0,0.0,000,, ,,,105.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10052,00106,12,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,3.0,000,SACO,19,30.0,0.0,000,, ,,,3.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10052,00122,13,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,4.0,500,BOLSA,28,20.0,0.0,000,, ,,,4.0,500,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,04,CHURUBAMBA,10052,00131,14,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,BOLSA,28,18.0,0.0,000,, ,,,10.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00001,1,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,15.0,000,KILO,12,1.0,0.0,000,, ,,,15.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00001,1,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,15.0,000,KILO,12,1.0,0.0,000,, ,,,15.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00013,2,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,290.0,000,KILO,12,1.0,0.0,000,, ,,,290.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00013,2,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612,TOCOSH,4136.0,2.0,000,BALDE,03,20.0,1.0,500,35.0,00,53.0,1.75,0.0,500,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00031,4,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,37.0,000,KILO,12,1.0,0.0,000,, ,,,37.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00031,4,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,37.0,000,KILO,12,1.0,0.0,000,, ,,,26.0,000,11.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00031,4,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,37.0,000,KILO,12,1.0,0.0,000,, ,,,20.0,000,17.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00039,5,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,79.0,000,KILO,12,1.0,0.0,000,, ,,,52.0,000,27.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00039,5,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,79.0,000,KILO,12,1.0,0.0,000,, ,,,79.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00039,5,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,79.0,000,KILO,12,1.0,0.0,000,, ,,,52.0,000,27.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00039,5,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,TRIGO,2113,TRIGO MOTE,4137.0,40.0,000,KILO,12,1.0,0.0,000,, ,,,40.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00041,6,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,7.0,000,KILO,12,1.0,0.0,000,, ,,,7.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00059,8,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,17.0,000,KILO,12,1.0,0.0,000,, ,,,17.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00059,8,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,17.0,000,KILO,12,1.0,0.0,000,, ,,,17.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00069,10,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,408.0,000,KILO,12,1.0,0.0,000,, ,,,408.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00069,10,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,408.0,000,KILO,12,1.0,0.0,000,, ,,,408.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00069,10,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,PAPA BLANCA,2612,TOCOSH,4136.0,3.0,000,BALDE,03,20.0,2.0,000,38.0,00,76.0,1.9,1.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00087,12,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,17.0,000,KILO,12,1.0,0.0,000,, ,,,14.0,000,3.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00101,13,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,80.0,000,KILO,12,1.0,0.0,000,, ,,,47.0,000,33.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00101,13,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO MOTE,4137.0,40.0,000,KILO,12,1.0,0.0,000,, ,,,40.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00101,13,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,80.0,000,KILO,12,1.0,0.0,000,, ,,,80.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10066,00110,14,,Completa,Sierra,Sierra Centro,75.97707231040563,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,20.0,000,KILO,12,1.0,0.0,000,, ,,,13.0,000,7.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10071,00003,1,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,186.0,000,KILO,12,1.0,0.0,000,, ,,,186.0,000,0.0,000, 
2019.0,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10071,00003,1,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,186.0,000,KILO,12,1.0,0.0,000,, ,,,186.0,000,0.0,000, 
